Date,Time,Rate,Number Averaged,Operator,State Label,Sample Label,UDPi_SpeedDemand,UDPi_Throttle,C_SPDDYN,UDPi_TorqueDemand,C_TRQENG,U_BPOW,M_FRAIRW,M_FRFUEL,M_RELHUM,T_AMB,P_AMB,T_INLET,P_INLET,E_NOXD2,E_O2D2,E_CH4W2,E_THCW2,E_CO2D2,E_COLD2,E_COHD2,C_BHP,E_NOD2
,,,,,,,,,rpm,,Nm,kW,kg/hr,kg/hr,%,°C,Bar A,°C,Bar A,ppm,%,ppm,ppm,%,ppm,%,bhp,ppm
06/03/2015,15:40:01.190,0.100000,10,,ADX_Roadfile,1Hz,2496.579590,58.783428,2518.547607,407.071564,247.139832,65.201607,0.000000,17.314228,26.798620,26.572008,0.977070,21.119835,0.979961,73.152405,0.120807,66.045998,128.722992,15.395400,384.612000,0.095616,87.435356,80.372604
06/03/2015,15:40:02.190,0.100000,10,,ADX_Roadfile,1Hz,2487.469482,49.921577,2494.567139,361.343811,373.377228,97.492325,0.000000,20.224382,26.769970,26.553040,0.977040,21.131783,0.980016,59.162598,0.071576,58.148998,103.934998,15.525200,865.614990,0.207679,130.737213,65.104301
06/03/2015,15:40:03.190,0.100000,10,,ADX_Roadfile,1Hz,2364.148438,31.818205,2338.366943,279.009644,424.557617,104.021759,0.000000,26.861631,26.716400,26.603567,0.977077,21.170925,0.980243,50.913101,0.045135,51.575699,108.820999,15.562700,1547.339966,0.214626,139.493179,53.690498
06/03/2015,15:40:04.190,0.100000,10,,ADX_Roadfile,1Hz,2239.271973,20.766899,2195.597168,191.148743,367.025116,84.454597,0.000000,29.023388,26.720760,26.562616,0.977078,21.137529,0.980609,45.660500,0.035562,58.696602,109.298004,15.601600,1744.410034,0.151414,113.253609,50.991402
06/03/2015,15:40:05.190,0.100000,10,,ADX_Roadfile,1Hz,2150.614258,9.127256,2114.220459,89.868362,263.683990,58.488503,0.000000,24.983273,26.659401,26.562355,0.977084,21.121765,0.981227,27.636600,0.025805,63.802502,99.455902,15.643400,1642.099976,0.233471,78.433083,36.879101
06/03/2015,15:40:06.190,0.100000,10,,ADX_Roadfile,1Hz,2088.398193,6.559185,2063.613770,44.975918,134.510193,29.076851,0.000000,18.045712,26.659401,26.564234,0.977083,21.150785,0.981472,16.760601,0.028548,61.775398,90.178902,15.687600,1985.469971,0.296357,38.992058,18.512300
06/03/2015,15:40:07.190,0.100000,10,,ADX_Roadfile,1Hz,2070.510986,10.034668,2069.382813,46.106537,47.823631,10.361105,0.000000,11.064335,26.641029,26.602907,0.977081,21.131504,0.981399,29.532299,0.035440,55.399799,90.911003,15.660600,2284.219971,0.191747,13.894241,24.039400
06/03/2015,15:40:08.190,0.100000,10,,ADX_Roadfile,1Hz,2083.731934,30.403858,2139.868896,178.784348,25.032728,5.662948,0.000000,6.912671,26.611130,26.608204,0.977078,21.160082,0.980717,36.041100,0.030623,55.615501,95.692200,15.609800,1749.869995,0.112792,7.594013,38.010300
06/03/2015,15:40:09.190,0.100000,10,,ADX_Roadfile,1Hz,2106.062988,35.781338,2148.100830,264.133179,120.855873,27.117023,0.000000,6.323063,26.614559,26.627670,0.977080,21.206783,0.980142,30.045300,0.027369,59.582699,86.845604,15.615700,1115.160034,0.093961,36.363930,35.002499
06/03/2015,15:40:10.190,0.100000,10,,ADX_Roadfile,1Hz,2141.726318,31.519821,2130.834229,247.495895,231.977081,51.803432,0.000000,10.280316,26.641340,26.632528,0.977076,21.192280,0.980333,18.566799,0.027493,56.860298,72.772896,15.628600,919.695007,0.117964,69.468407,24.707100
06/03/2015,15:40:11.190,0.100000,10,,ADX_Roadfile,1Hz,2212.496826,29.944099,2198.269775,231.097137,302.392517,69.644157,0.000000,15.091386,26.641029,26.649374,0.977087,21.139439,0.980451,8.062080,0.024179,51.684101,66.914505,15.638800,942.903992,0.098584,93.392822,12.805290
06/03/2015,15:40:12.190,0.100000,10,,ADX_Roadfile,1Hz,2288.378174,30.170731,2281.322266,226.122467,280.761810,67.061523,0.000000,18.062384,26.646320,26.604107,0.977064,21.179226,0.980415,2.515951,0.028447,51.792801,90.406700,15.673100,802.882019,0.049749,89.929497,5.364510
06/03/2015,15:40:13.190,0.100000,10,,ADX_Roadfile,1Hz,2381.368896,31.352146,2378.058838,226.813828,247.877411,61.722065,0.000000,17.681839,26.660339,26.520424,0.977073,21.153278,0.980469,0.776696,0.033631,74.761597,109.160004,15.730500,486.325989,0.023817,82.769287,2.549620
06/03/2015,15:40:14.190,0.100000,10,,ADX_Roadfile,1Hz,2479.470215,32.216743,2477.091309,226.573242,231.812668,60.134033,0.000000,16.756989,26.662519,26.553801,0.977071,21.136425,0.980322,1.109180,0.046416,94.767601,93.607803,15.826300,263.993011,0.022767,80.639740,1.803550
06/03/2015,15:40:15.190,0.100000,10,,ADX_Roadfile,1Hz,2594.791992,32.835163,2592.603027,228.250687,224.171677,60.867546,0.000000,16.555288,26.695221,26.590498,0.977087,21.188808,0.980401,12.174330,0.061194,76.585899,84.215897,15.915700,266.799011,0.050878,81.623383,6.816150
06/03/2015,15:40:16.190,0.100000,10,,ADX_Roadfile,1Hz,2728.556396,34.688602,2729.682129,235.739990,223.928864,64.026352,0.000000,16.911261,26.721689,26.596851,0.977077,21.195194,0.980225,18.644001,0.057370,63.119202,79.305504,15.767200,395.401001,0.055111,85.859329,21.198400
06/03/2015,15:40:17.190,0.100000,10,,ADX_Roadfile,1Hz,2915.426514,39.052471,2919.859863,257.270020,231.906296,70.954689,0.000000,17.701281,26.743179,26.570332,0.977071,21.145285,0.980171,10.227270,0.044424,56.735600,77.597702,15.668000,442.739990,0.035942,95.150246,15.401400
06/03/2015,15:40:18.190,0.100000,10,,ADX_Roadfile,1Hz,3216.063232,47.434803,3225.133057,304.690979,253.666855,85.782951,0.000000,19.198803,26.747540,26.605827,0.977076,21.242973,0.979955,3.322940,0.032188,53.367599,76.792496,15.676400,337.890991,0.023143,115.034943,6.559440
06/03/2015,15:40:19.190,0.100000,10,,ADX_Roadfile,1Hz,3465.371582,52.051952,3475.965088,334.235229,287.740784,104.804939,0.000000,22.086990,26.773710,26.612862,0.977058,21.176395,0.979942,1.363759,0.028164,50.459900,77.696701,15.698200,230.606003,0.020847,140.543427,2.999250
06/03/2015,15:40:20.190,0.100000,10,,ADX_Roadfile,1Hz,3588.803711,55.330624,3598.923340,338.469757,321.614655,121.253929,0.000000,26.399179,26.810770,26.554981,0.977046,21.184128,0.979862,1.799326,0.029259,49.697800,81.171799,15.699600,199.912994,0.023888,162.601517,3.256470
06/03/2015,15:40:21.190,0.100000,10,,ADX_Roadfile,1Hz,3505.812012,50.116631,3514.030762,319.212708,349.658142,128.653595,0.000000,31.132271,26.819180,26.644821,0.977070,21.193005,0.979882,2.477260,0.027796,51.883301,84.819000,15.679000,207.160004,0.023577,172.524475,4.129890
06/03/2015,15:40:22.190,0.100000,10,,ADX_Roadfile,1Hz,3305.498779,29.482916,3265.421143,203.420303,341.806030,117.001450,0.000000,34.341251,26.817310,26.535431,0.977091,21.195496,0.980246,3.194390,0.023183,53.949902,90.979301,15.681499,227.238998,0.030278,156.898941,4.232900
06/03/2015,15:40:23.190,0.100000,10,,ADX_Roadfile,1Hz,3066.078125,3.383822,3011.356934,4.399305,260.258759,82.332069,0.000000,33.114548,26.829460,26.587238,0.977111,21.173906,0.981274,5.999780,0.024056,57.077202,109.634102,15.678900,276.979004,0.040936,110.407303,6.289690
06/03/2015,15:40:24.190,0.100000,10,,ADX_Roadfile,1Hz,2825.879883,0.000000,2810.127197,-82.044853,130.259537,38.554802,0.000000,26.016769,26.799240,26.537235,0.977124,21.162418,0.981435,10.547610,0.021639,65.825500,124.154999,15.666900,368.143005,0.055899,51.701988,9.823690
06/03/2015,15:40:25.190,0.100000,10,,ADX_Roadfile,1Hz,2603.235596,0.000000,2602.081787,-77.891190,18.483957,5.191970,0.000000,16.245676,26.767481,26.517847,0.977111,21.185574,0.981493,18.246201,0.022877,73.256104,117.333000,15.631500,581.210022,0.122794,6.962432,16.031700
06/03/2015,15:40:26.190,0.100000,10,,ADX_Roadfile,1Hz,2327.485352,0.000000,2332.415283,-73.621246,-25.766146,-6.259789,0.000000,8.530185,26.750351,26.535078,0.977095,21.187384,0.981473,27.931601,0.023264,71.899704,108.227997,15.576200,1039.088013,0.192740,-8.394378,26.096001
06/03/2015,15:40:27.190,0.100000,10,,ADX_Roadfile,1Hz,1937.302246,0.000000,1945.816895,-68.512978,-26.337566,-5.374012,0.000000,5.264629,26.688990,26.522865,0.977104,21.120842,0.981591,33.491898,0.020175,68.780396,98.735298,15.567200,1490.459961,0.170207,-7.206551,33.589100
06/03/2015,15:40:28.190,0.100000,10,,ADX_Roadfile,1Hz,1520.232788,0.000000,1516.211914,-63.863564,-28.898443,-4.568874,0.000000,4.265675,26.687750,26.510292,0.977123,21.154726,0.981715,34.555099,0.023630,63.930801,84.446602,15.587200,1499.630005,0.139042,-6.126861,36.056599
06/03/2015,15:40:29.190,0.100000,10,,ADX_Roadfile,1Hz,1225.595581,0.000000,1233.747314,-61.041958,-30.854502,-3.995827,0.000000,3.236149,26.666260,26.452845,0.977123,21.193911,0.981750,28.008801,0.018713,59.020199,78.875099,15.603300,1269.099976,0.122324,-5.358404,34.179401
06/03/2015,15:40:30.190,0.100000,10,,ADX_Roadfile,1Hz,950.956421,0.000000,960.874207,-58.772137,-25.266346,-2.564934,0.000000,2.381589,26.639780,26.533558,0.977119,21.224617,0.981686,14.019140,0.013408,59.140499,109.333603,15.677500,1003.546021,0.073364,-3.439577,21.005600
06/03/2015,15:40:31.190,0.100000,10,,ADX_Roadfile,1Hz,694.093201,0.000000,695.972168,-58.543716,-10.672477,-0.815088,0.000000,1.989167,26.609880,26.440952,0.977122,21.255606,0.981742,5.551500,0.027433,77.925201,171.583008,15.731900,665.237976,0.034822,-1.093033,9.117100
06/03/2015,15:40:32.190,0.100000,10,,ADX_Roadfile,1Hz,631.210632,2.884682,623.158325,-12.698593,1.174110,0.081316,0.000000,2.113966,26.609261,26.461283,0.977127,21.155872,0.981789,1.761147,0.048553,99.364700,210.884003,15.680800,369.716980,0.024402,0.109045,4.014560
06/03/2015,15:40:33.190,0.100000,10,,ADX_Roadfile,1Hz,754.531616,11.379388,765.798279,63.017639,13.585236,1.122352,0.000000,2.178239,26.606461,26.414528,0.977141,21.159285,0.981602,0.610718,0.070120,109.224998,200.854996,15.582300,254.102005,0.030537,1.505073,2.395120
06/03/2015,15:40:34.190,0.100000,10,,ADX_Roadfile,1Hz,878.519165,19.058842,892.397034,122.261993,40.165764,3.775947,0.000000,2.272203,26.633240,26.378767,0.977129,21.142735,0.981467,0.226067,0.088962,107.896004,167.729004,15.429200,266.795013,0.034140,5.063545,1.598070
06/03/2015,15:40:35.190,0.100000,10,,ADX_Roadfile,1Hz,861.409790,14.001041,871.210632,95.174744,84.762291,7.686214,0.000000,2.865394,26.642900,26.375948,0.977134,21.143780,0.981472,0.175398,0.098418,98.648697,131.936005,15.278800,288.212006,0.029258,10.307214,1.315990
06/03/2015,15:40:36.190,0.100000,10,,ADX_Roadfile,1Hz,746.532410,2.496838,735.326111,29.667994,114.936829,8.832315,0.000000,3.707890,26.671551,26.365713,0.977125,21.183891,0.981671,0.546316,0.118513,82.109100,108.627998,14.952200,259.556000,0.022259,11.844134,1.444090
06/03/2015,15:40:37.190,0.100000,10,,ADX_Roadfile,1Hz,666.318237,0.000000,641.167175,-31.641230,103.133369,6.937805,0.000000,4.054254,26.690241,26.373390,0.977130,21.195480,0.981873,3.143230,0.244158,69.659401,104.851997,13.844400,204.602997,0.016873,9.303596,3.076090
06/03/2015,15:40:38.190,0.100000,10,,ADX_Roadfile,1Hz,650.097595,0.107745,638.192322,-56.643791,48.944740,3.264444,0.000000,3.591650,26.688061,26.334570,0.977132,21.156475,0.981723,8.037220,0.765328,72.418396,113.596001,12.307800,154.940002,0.013362,4.377619,7.690410
06/03/2015,15:40:39.190,0.100000,10,,ADX_Roadfile,1Hz,860.743225,26.311180,881.081909,135.452499,5.794209,0.483434,0.000000,2.738133,26.720760,26.311199,0.977129,21.195017,0.981431,11.995430,1.514300,87.267502,109.432999,11.585600,118.358002,0.010384,0.648285,12.780000
06/03/2015,15:40:40.190,0.100000,10,,ADX_Roadfile,1Hz,1109.829468,45.462227,1187.223755,327.752380,59.896324,7.536039,0.000000,2.547984,26.717960,26.318695,0.977117,21.179291,0.980622,16.594500,1.841580,90.850700,87.345398,12.209700,91.277298,0.007941,10.105828,14.527700
06/03/2015,15:40:41.190,0.100000,10,,ADX_Roadfile,1Hz,1208.708374,51.025208,1228.202026,378.126129,183.344345,23.612358,0.000000,4.943469,26.766850,26.272535,0.977126,21.160049,0.980490,41.165401,1.593850,73.863701,67.256599,13.535200,68.842598,0.005866,31.664171,30.632099
06/03/2015,15:40:42.190,0.100000,10,,ADX_Roadfile,1Hz,1306.920776,52.044907,1305.561157,390.315643,316.475342,43.382702,0.000000,9.108826,26.797380,26.261522,0.977111,21.214878,0.980443,54.642300,1.074181,55.904800,56.445000,14.564500,49.743702,0.004279,58.176205,57.339798
06/03/2015,15:40:43.190,0.100000,10,,ADX_Roadfile,1Hz,1545.119141,52.962723,1539.318604,410.500305,370.416351,59.808968,0.000000,13.354292,26.794571,26.249525,0.977108,21.156313,0.980357,43.664101,0.623206,46.012001,49.323101,15.087800,34.966801,0.002972,80.203827,51.003502
06/03/2015,15:40:44.190,0.100000,10,,ADX_Roadfile,1Hz,1748.876587,52.556362,1759.664063,414.477905,389.354095,71.766556,0.000000,15.998779,26.819490,26.269138,0.977098,21.176016,0.980263,31.031900,0.368043,40.064598,44.039398,15.332900,25.286600,0.002567,96.238953,35.284302
06/03/2015,15:40:45.190,0.100000,10,,ADX_Roadfile,1Hz,1696.659546,40.590797,1713.219971,321.864624,401.474243,71.990906,0.000000,17.923201,26.866211,26.246927,0.977112,21.196341,0.980221,45.534199,0.261192,34.564800,48.820000,15.423400,19.759300,0.002452,96.539803,31.930599
06/03/2015,15:40:46.190,0.100000,10,,ADX_Roadfile,1Hz,1465.793823,6.409301,1397.220825,69.878098,394.681641,58.019272,0.000000,19.688196,26.856859,26.188229,0.977124,21.191643,0.981328,240.219391,0.226647,33.616600,70.386101,15.362400,16.793499,0.002040,77.803848,107.285400
06/03/2015,15:40:47.190,0.100000,10,,ADX_Roadfile,1Hz,1173.378662,0.000000,1124.652222,-60.453384,278.454559,33.068745,0.000000,18.839293,26.856550,26.149860,0.977117,21.114330,0.981766,499.942993,0.286894,48.935501,87.875702,15.159700,15.311000,0.002057,44.345188,466.243011
06/03/2015,15:40:48.190,0.100000,10,,ADX_Roadfile,1Hz,941.846191,0.000000,935.714539,-58.473682,134.595657,13.381852,0.000000,13.880152,26.853439,26.170074,0.977138,21.115261,0.981710,349.481995,0.449211,66.723602,94.510002,15.226200,16.935101,0.003337,17.945065,449.432007
06/03/2015,15:40:49.190,0.100000,10,,ADX_Roadfile,1Hz,790.528015,0.000000,786.108093,-57.561195,15.119367,1.316610,0.000000,7.628717,26.855310,26.142584,0.977148,21.165173,0.981712,138.796509,0.417203,72.227997,86.123299,15.593800,33.337200,0.008808,1.765574,195.222000
06/03/2015,15:40:50.190,0.100000,10,,ADX_Roadfile,1Hz,657.652405,0.000000,661.937378,-58.728302,-5.758094,-0.396615,0.000000,3.281710,26.849079,26.162218,0.977143,21.122869,0.981792,42.946102,0.222648,62.840702,77.939301,15.804500,115.994995,0.034169,-0.531861,61.016201
06/03/2015,15:40:51.190,0.100000,10,,ADX_Roadfile,1Hz,577.216003,0.000000,580.791016,-59.474529,-4.775643,-0.291140,0.000000,2.139645,26.799240,26.174635,0.977144,21.181860,0.981718,17.914101,0.095578,57.020599,77.779602,15.773300,307.084991,0.065945,-0.390419,22.355200
06/03/2015,15:40:52.190,0.100000,10,,ADX_Roadfile,1Hz,532.998169,0.000000,534.023987,-15.347680,-1.371685,-0.078392,0.000000,1.989421,26.736641,26.162855,0.977201,21.173908,0.981885,11.534230,0.048529,58.699299,83.609497,15.718100,557.384033,0.090207,-0.105124,14.039700
06/03/2015,15:40:53.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,514.349121,15.000000,7.193073,0.387899,0.000000,1.937673,26.738199,26.186850,0.977261,21.132111,0.981915,7.652390,0.035322,66.285904,79.259102,15.809100,795.921997,0.121868,0.520172,9.784900
06/03/2015,15:40:54.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,524.368164,15.000000,12.318483,0.676837,0.000000,1.918136,26.691799,26.146862,0.977232,21.184973,0.981903,4.846910,0.036886,65.183197,72.725098,16.152201,1121.687012,0.182762,0.907638,6.328050
06/03/2015,15:40:55.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,530.422424,15.000000,13.714546,0.761944,0.000000,1.901012,26.655979,26.113594,0.977183,21.155432,0.981848,2.951350,0.056255,60.708599,70.198700,16.472099,1493.459961,0.192347,1.021767,4.245650
06/03/2015,15:40:56.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,523.316345,15.000000,11.317551,0.620434,0.000000,1.901198,26.642269,26.120489,0.977138,21.142979,0.981844,2.285370,0.088206,59.399200,67.455605,16.627899,1625.459961,0.156173,0.832003,3.333830
06/03/2015,15:40:57.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,524.240234,15.000000,9.262117,0.508325,0.000000,1.898335,26.613001,26.136908,0.977149,21.136211,0.981779,1.645585,0.115002,58.160599,61.697399,16.669899,1384.290039,0.115594,0.681664,2.807060
06/03/2015,15:40:58.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,521.917969,15.000000,11.380052,0.621905,0.000000,1.894201,26.610201,26.109173,0.977136,21.213013,0.981763,1.402991,0.139558,53.599899,53.698101,16.589300,1045.828003,0.084765,0.833975,2.433310
06/03/2015,15:40:59.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,522.505493,15.000000,13.901567,0.760812,0.000000,1.892434,26.579359,26.055326,0.977127,21.182184,0.981779,1.083999,0.156484,46.725800,46.723701,16.424400,769.734985,0.062589,1.020249,2.240910
06/03/2015,15:41:00.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,523.830750,15.000000,16.166077,0.886900,0.000000,1.889243,26.612379,26.023693,0.977135,21.193050,0.981729,0.801919,0.161546,40.123199,41.813599,16.264400,572.489990,0.047231,1.189332,1.739500
06/03/2015,15:41:01.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,524.004028,15.000000,14.223862,0.780769,0.000000,1.884386,26.616110,26.036173,0.977129,21.120304,0.981832,0.380088,0.168691,35.096100,37.607101,16.151600,433.199005,0.036256,1.047011,1.700810
06/03/2015,15:41:02.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,517.788025,15.000000,16.784912,0.910143,0.000000,1.879506,26.644140,26.071224,0.977125,21.136131,0.981863,0.380090,0.169388,31.083900,33.988800,16.071800,334.296997,0.028710,1.220502,1.662370
06/03/2015,15:41:03.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,518.872009,15.000000,17.191992,0.934476,0.000000,1.868182,26.639469,26.087502,0.977141,21.121469,0.981816,0.520622,0.172086,27.553801,31.189501,15.987300,263.941010,0.023217,1.253132,1.469710
06/03/2015,15:41:04.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,507.369965,15.000000,18.498411,0.982915,0.000000,1.862211,26.638849,26.060608,0.977132,21.137096,0.981766,0.200609,0.175493,24.677000,28.806400,15.894600,214.192001,0.019421,1.318089,1.366980
06/03/2015,15:41:05.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,512.698853,15.000000,18.997793,1.020512,0.000000,1.841052,26.694290,26.063965,0.977147,21.109457,0.981778,0.034368,0.172645,22.447399,27.342600,15.809800,178.500000,0.016569,1.368506,1.482520
06/03/2015,15:41:06.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,513.038086,15.000000,21.065460,1.131920,0.000000,1.832571,26.692730,26.057089,0.977145,21.180077,0.981832,-0.145364,0.178735,20.918301,26.867599,15.742400,152.399002,0.014550,1.517904,1.251440
06/03/2015,15:41:07.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,512.667297,15.000000,21.621111,1.160968,0.000000,1.820858,26.737579,26.061127,0.977129,21.153116,0.981823,-0.068483,0.179879,20.389200,27.139801,15.695700,132.908997,0.013146,1.556859,1.341610
06/03/2015,15:41:08.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,515.963379,15.000000,20.008175,1.080959,0.000000,1.826493,26.740690,26.026075,0.977125,21.141172,0.981882,-0.183808,0.178309,20.588100,27.282400,15.679100,118.562996,0.011954,1.449566,1.277305
06/03/2015,15:41:09.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,517.113464,15.000000,17.626738,0.954576,0.000000,1.840022,26.802050,26.014399,0.977122,21.144951,0.981768,-0.247450,0.182973,21.087601,27.915800,15.688601,107.522003,0.010953,1.280086,1.213260
06/03/2015,15:41:10.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,515.814209,15.000000,17.547594,0.948322,0.000000,1.857129,26.827591,26.029613,0.977132,21.167988,0.981831,-0.273163,0.184921,21.829100,29.280399,15.711100,97.983803,0.009928,1.271700,1.174572
06/03/2015,15:41:11.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,510.251221,15.000000,16.715111,0.893502,0.000000,1.868029,26.851570,25.998360,0.977160,21.163729,0.981786,-0.465623,0.187048,23.067400,30.558500,15.730000,89.512199,0.009196,1.198186,1.045715
06/03/2015,15:41:12.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,513.979187,15.000000,16.571728,0.891715,0.000000,1.867890,26.853130,25.999702,0.977145,21.153446,0.981889,-0.273417,0.188304,24.542500,31.491400,15.745700,82.584503,0.008520,1.195790,1.251690
06/03/2015,15:41:13.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,514.291626,15.000000,12.777887,0.688892,0.000000,1.859491,26.849390,26.009958,0.977146,21.132736,0.981839,-0.273162,0.186942,25.564400,31.319300,15.769600,76.916504,0.007983,0.923804,1.084647
06/03/2015,15:41:14.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,509.117584,15.000000,9.814835,0.523792,0.000000,1.848257,26.850010,25.975561,0.977129,21.105942,0.981847,-0.555491,0.191548,25.583799,31.175600,15.787100,71.858398,0.007480,0.702405,0.955278
06/03/2015,15:41:15.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,506.119141,15.000000,9.921937,0.526440,0.000000,1.830415,26.847830,25.980843,0.977129,21.153889,0.981853,-0.593673,0.196769,25.325800,31.835800,15.782600,67.125298,0.006959,0.705957,1.071334
06/03/2015,15:41:16.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,509.121643,15.000000,13.579046,0.724345,0.000000,1.821677,26.798620,26.026794,0.977130,21.134140,0.981745,-0.401469,0.193075,25.957199,33.773899,15.769300,62.905098,0.006810,0.971347,0.955038
06/03/2015,15:41:17.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,511.442902,15.000000,15.822290,0.847582,0.000000,1.821697,26.769661,25.996761,0.977135,21.111729,0.981863,-0.388740,0.196474,27.861099,36.401302,15.766700,59.561100,0.006604,1.136608,0.941974
06/03/2015,15:41:18.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,508.484955,15.000000,14.234094,0.758319,0.000000,1.833822,26.772461,25.961727,0.977125,21.084291,0.981829,-0.337569,0.197410,30.538599,38.928699,15.786901,57.064301,0.006394,1.016906,0.929661
06/03/2015,15:41:19.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,507.070099,15.000000,16.220701,0.861855,0.000000,1.852406,26.723249,25.942989,0.977127,21.119743,0.981858,-0.414196,0.193569,33.120499,41.354599,15.823300,55.156200,0.006419,1.155747,1.019841
06/03/2015,15:41:20.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,506.217773,15.000000,18.360573,0.973135,0.000000,1.862483,26.660959,25.900314,0.977156,21.177670,0.981818,-0.593931,0.193841,35.450901,43.580799,15.854800,53.777702,0.006370,1.304974,1.007033
06/03/2015,15:41:21.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,506.270752,15.000000,19.210171,1.019213,0.000000,1.869983,26.637911,25.927471,0.977149,21.158428,0.981834,-0.260941,0.193177,37.734200,45.160599,15.879200,52.883099,0.006040,1.366764,0.917355
06/03/2015,15:41:22.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,508.210175,15.000000,15.410422,0.820531,0.000000,1.860591,26.611750,25.914932,0.977133,21.153585,0.981739,-0.696010,0.191524,39.519901,45.849998,15.901200,52.294498,0.006090,1.100332,0.903791
06/03/2015,15:41:23.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,505.285889,15.000000,12.641829,0.669193,0.000000,1.847038,26.615801,25.916292,0.977151,21.143326,0.981871,-0.413938,0.191300,40.180901,44.629402,15.911400,52.001701,0.006045,0.897388,0.878168
06/03/2015,15:41:24.190,0.100000,10,,ADX_Roadfile,1Hz,515.888794,0.500000,513.512085,15.298809,8.792398,0.472706,0.000000,1.834699,26.583719,25.958166,0.977142,21.150494,0.981802,-0.465362,0.190184,39.091499,42.848598,15.901200,52.263901,0.005960,0.633899,0.865107
06/03/2015,15:41:25.190,0.100000,10,,ADX_Roadfile,1Hz,620.767212,9.705649,628.011169,50.558273,8.256998,0.560777,0.000000,1.829852,26.560049,25.893757,0.977149,21.167204,0.981626,-0.593926,0.191935,37.332699,42.748600,15.866100,53.146900,0.006335,0.752001,0.891487
06/03/2015,15:41:26.190,0.100000,10,,ADX_Roadfile,1Hz,691.871216,11.443979,710.424133,74.462997,31.209475,2.315595,0.000000,1.948404,26.581230,25.900015,0.977143,21.150232,0.981494,-0.721970,0.193591,36.934898,44.572800,15.818600,54.053600,0.006322,3.105214,0.942734
06/03/2015,15:41:27.190,0.100000,10,,ADX_Roadfile,1Hz,586.992798,3.620380,593.397949,39.203529,68.950508,4.216762,0.000000,2.397631,26.591200,25.901415,0.977142,21.248543,0.981702,-0.593414,0.191404,38.670300,47.645599,15.800300,54.273499,0.006315,5.654677,0.852303
06/03/2015,15:41:28.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,553.568970,15.000000,82.989998,4.816827,0.000000,2.910781,26.607700,25.840540,0.977134,21.214546,0.981910,-0.426918,0.192110,41.602901,50.890400,15.820500,54.142200,0.007093,6.459365,0.942730
06/03/2015,15:41:29.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,519.498047,15.000000,57.240215,3.120569,0.000000,3.020376,26.646629,25.831421,0.977121,21.213137,0.981797,-0.452630,0.192109,44.889000,54.135899,15.852500,54.808701,0.006316,4.184683,0.839493
06/03/2015,15:41:30.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,514.299316,15.000000,23.015375,1.239159,0.000000,2.636013,26.663759,25.839500,0.977142,21.174738,0.981810,-0.683023,0.190036,48.077702,58.959900,15.891900,56.632401,0.006939,1.661712,0.903798
06/03/2015,15:41:31.190,0.100000,10,,ADX_Roadfile,1Hz,515.000000,0.000000,522.726196,15.000000,10.054561,0.550958,0.000000,2.139957,26.705191,25.919333,0.977141,21.220026,0.981807,-0.657818,0.193705,52.537098,65.019798,15.920300,59.068100,0.007172,0.738835,0.839492
